"Tarih","Fon Kodu","Fon Adı","Fiyat","Tedavüldeki Pay Sayısı","Kişi Sayısı","Fon Toplam Değer"
"03.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,016418","14.177.537.557,43","12.904","232.762.558,40"
"04.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,016961","14.237.345.587,67","12.957","241.476.127,56"
"05.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,016992","14.163.975.770,77","13.046","240.675.835,85"
"06.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,017218","13.901.312.854,34","13.144","239.357.241,65"
"07.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,017223","13.942.867.241,89","13.157","240.137.505,24"
"10.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,017330","14.034.617.171,22","13.190","243.218.600,61"
"11.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,017440","14.047.283.448,68","13.235","244.982.202,49"
"12.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,017663","14.095.997.891,83","13.349","248.978.183,28"
"13.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,017860","14.147.176.399,33","13.443","252.671.735,06"
"14.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,017991","14.258.681.976,55","13.478","256.524.796,48"
"17.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,018209","14.416.503.153,98","13.505","262.514.483,36"
"18.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,018398","14.436.485.963,78","13.551","265.605.419,88"
"19.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,018347","14.402.131.179,25","13.701","264.228.945,46"
"20.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,018741","14.566.706.452,86","13.850","272.992.546,16"
"21.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,018763","14.746.353.157,75","13.877","276.688.733,28"
"24.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,018708","14.928.674.999,57","13.930","279.279.845,98"
"25.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,018568","15.055.767.902,17","14.024","279.562.457,77"
"26.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,018519","15.125.849.602,68","14.100","280.120.711,78"
"27.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,018763","15.340.812.801,24","14.199","287.836.746,08"
"28.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,018988","15.467.401.773,45","14.196","293.701.074,32"
"31.07.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019179","15.634.440.705,08","14.247","299.849.593,85"
"01.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019402","15.693.290.753,11","14.289","304.478.912,71"
"02.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019315","15.768.191.704,49","14.426","304.565.534,32"
"03.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019392","16.053.051.628,09","14.587","311.301.752,03"
"04.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019283","16.195.589.248,13","14.621","312.302.008,46"
"07.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019599","16.453.412.948,99","14.692","322.470.124,85"
"08.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019764","16.525.958.673,69","14.751","326.613.964,74"
"09.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019655","16.651.916.640,91","14.883","327.286.799,28"
"10.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019637","16.768.147.707,17","15.022","329.269.405,76"
"11.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019269","16.866.309.934,72","15.072","324.997.407,42"
"14.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019371","16.965.280.009,70","15.132","328.638.172,81"
"15.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019374","16.956.450.135,17","15.141","328.512.789,99"
"16.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019545","16.873.772.367,83","15.243","329.796.726,67"
"17.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019460","16.995.798.646,16","15.355","330.733.767,94"
"18.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019420","17.030.894.911,22","15.350","330.732.852,55"
"21.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,018971","17.091.571.868,57","15.377","324.240.486,25"
"22.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019607","17.182.682.635,82","15.397","336.895.365,88"
"23.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019825","17.117.368.343,07","15.487","339.347.698,65"
"24.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019848","17.160.838.342,47","15.532","340.605.514,32"
"25.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019694","17.208.168.820,41","15.510","338.898.158,83"
"28.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019463","17.244.731.984,18","15.522","335.627.781,69"
"29.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019802","17.268.332.154,18","15.535","341.947.036,42"
"31.08.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,019926","17.291.366.380,11","15.585","344.544.597,37"
"01.09.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,020259","17.327.072.870,36","15.640","351.024.604,10"
"04.09.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,020434","17.283.301.332,04","15.663","353.171.784,23"
"05.09.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,020501","17.411.431.463,40","15.720","356.958.017,02"
"06.09.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,020542","17.389.840.550,78","15.827","357.229.161,00"
"07.09.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,020651","17.509.632.267,38","15.950","361.596.421,99"
"08.09.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,020683","17.609.393.315,64","16.017","364.220.725,74"
"11.09.2023","GCN","GARANTİ EMEKLİLİK VE HAYAT A.Ş. METAVERSE VE TEKNOLOJİLER HİSSE SENEDİ EMEKLİLİK YATIRIM FONU","0,020903","17.690.665.771,88","16.103","369.790.491,11"
