"Tarih","Fon Kodu","Fon Adı","Fiyat","Tedavüldeki Pay Sayısı","Kişi Sayısı","Fon Toplam Değer"
"20.10.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032300","6.659.117.617,01","2.369","215.089.420,21"
"23.10.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032169","6.843.193.356,74","2.396","220.140.352,16"
"24.10.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032398","6.973.673.067,67","2.414","225.930.590,27"
"25.10.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032662","7.131.918.198,31","2.437","232.941.330,52"
"26.10.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,031885","7.294.086.541,47","2.498","232.572.458,07"
"27.10.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032300","7.454.420.766,45","2.548","240.777.354,66"
"30.10.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032473","7.816.149.142,15","2.589","253.816.326,08"
"31.10.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032338","8.050.376.767,42","2.633","260.329.181,07"
"01.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,031984","8.138.422.958,13","2.660","260.302.171,15"
"02.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032004","8.251.924.143,98","2.686","264.096.752,17"
"03.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032121","8.539.638.354,08","2.777","274.305.371,60"
"06.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032215","8.866.814.728,07","2.806","285.640.374,43"
"07.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032449","9.012.436.987,44","2.840","292.446.471,64"
"08.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032349","9.201.135.846,53","2.898","297.649.452,82"
"09.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032413","9.296.495.779,93","2.926","301.329.343,83"
"10.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032362","9.394.155.080,14","2.951","304.017.636,54"
"13.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032401","9.638.293.874,12","2.983","312.293.489,36"
"14.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032148","9.868.929.407,44","3.017","317.268.783,32"
"15.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032296","10.005.266.001,74","3.075","323.125.446,61"
"16.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032402","10.364.311.139,94","3.104","335.819.681,60"
"17.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032477","10.380.565.208,24","3.139","337.132.529,20"
"20.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032610","10.529.432.906,30","3.178","343.363.097,77"
"21.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,032852","10.877.547.334,70","3.222","357.345.402,93"
"22.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,033220","11.041.970.866,96","3.222","366.808.935,89"
"23.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,033129","11.092.734.337,96","3.329","367.495.228,88"
"24.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,033148","11.217.739.530,22","3.369","371.848.614,27"
"27.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,033413","11.309.138.253,22","3.418","377.873.324,77"
"28.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,033732","11.409.074.977,39","3.476","384.849.391,76"
"29.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,033798","11.436.210.750,73","3.537","386.516.862,50"
"30.11.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,033828","11.524.332.372,51","3.588","389.840.938,63"
"01.12.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,033807","11.637.972.733,73","3.621","393.448.368,82"
"04.12.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,034066","11.789.274.207,42","3.664","401.618.704,34"
"05.12.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,034045","12.037.316.740,09","3.754","409.805.719,28"
"06.12.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,034018","12.244.322.040,90","3.840","416.522.064,55"
"07.12.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,033643","12.467.442.249,96","3.966","419.447.042,27"
"08.12.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,033766","12.657.760.098,28","4.041","427.396.159,03"
"11.12.2023","FFZ","HDI FİBA EMEKLİLİK VE HAYAT A.Ş. INVEO PORTFÖY FON SEPETİ EMEKLİLİK YATIRIM FONU","0,033710","12.993.866.564,67","4.093","438.020.295,26"
